,published_at,video_id,title,description,relevance
520,2017-08-04T15:57:10.000Z,-G107C8jS8s,Senate Hearing: James Deakin on LTFRB Issues vs Grab & Uber (Reaction Vlog),"So much conversation going on between the Senate, LTFRB, UBER and GRAB but no one seems to be listening to the commuting public who takes advantage ...",1
521,2017-07-26T09:03:26.000Z,ldaJCYMeJlo,"LTFRB's Lizada says Grab, Uber riders are only a minority of the riding public",Land Transportation Franchising and Regulatory Board (LTFRB) board member Aileen Lizada says the 300000 trips a day that transport network companies ...,1
522,2017-07-03T16:00:02.000Z,ExHRh4cxEPE,OUR CRAZIEST GRAB TAXI RIDE EVER IN SINGAPORE,Seriously almost died... wish I vlogged it better! Haha enjoy this vlog from a month ago! :D What's your craziest Uber/Taxi story? Let me know in the comments ...,1
523,2017-07-15T04:15:35.000Z,lBc-6-aaiPA,Grab Bike Gacor,"grab gacor, tuyul grab, pocong grab, genderuwo grab, grab mod, grab rame orderan, orderan grab gacor.",1
524,2017-07-12T10:36:04.000Z,cHZE5xZbYc4,"QRT: Panayam kay Brian Cu, country head, Grab Philippines","Quick Response Team (QRT) is a daily newscast anchored by Jiggy Manicad that takes viewers to the scene of a breaking news story. It airs Monday to Friday, ...",1
525,2017-06-17T06:00:39.000Z,-IE87ibpe8o,"How to install Uber, Grab app on BlackBerry 10 devices?",1. http://shink.in/KScD0 2. Play services Patcher http://shink.in/7t4BA 3. Google Play Services 8.4.89-cobalt-Build5 http://shink.in/6YWDS.,1
526,2017-05-18T11:36:03.000Z,FtwX4QTaVtY,"QRT: Panayam kay Brian Cu, country head, Grab Philippines",Subscribe to the GMA News and Public Affairs channel: https://www.youtube.com/user/gmanews Visit the GMA News and Public Affairs Portal: ...,1
527,2017-05-18T11:36:03.000Z,FtwX4QTaVtY,"QRT: Panayam kay Brian Cu, country head, Grab Philippines",Subscribe to the GMA News and Public Affairs channel: https://www.youtube.com/user/gmanews Visit the GMA News and Public Affairs Portal: ...,1
528,2017-05-25T15:43:57.000Z,74PTqc94jSo,Grab Taxi turning into wrong lane,"3 turning lane, cutting from right lane to center lane while turning at junction.",1
529,2017-04-30T16:07:15.000Z,5OyDIJYlnOo,Blind Grab Drivers (Rant/Vlog),Fan Page: https://www.facebook.com/ltherael Instagram: @ltherael.,1
530,2017-04-28T09:09:15.000Z,LMlU6QAc0m4,"TEKSI, UBER DAN GRAB: PEMANDU BEKERJA SENDIRI MILIKI INSURANS BERMULA 2018 [28 APR 2017]","Pemandu teksi termasuk Uber dan Grab yang bekerja sendiri akan dilidungi insurans. Timbalan Menteri Sumber Manusia, Datuk Seri Ismail Abdul Muttalib ...",1
531,2017-04-12T11:44:53.000Z,tnsSUQ6WJa8,Daftar grab bike,Test Safety riding grab bike.,1
532,2017-04-04T13:03:27.000Z,NyQul7arjJQ,"TIPS AMAN !!! NAIK OJEK ONLINE UBER,GRAB,GOJEK",Video ini memberi Tips/ Tutorial Naik ojek online secara aman buat penumpang dan driver.. bila kalian suka sama video ini Jangan Lupa *LIKE *SHARE ...,1
533,2017-03-12T16:51:26.000Z,5DpGjQs_Has,Review Grab Car,Review how to use Grab application.,1
534,2017-03-08T19:01:49.000Z,CWxNtzlJevI,DRIVER GRAB VS SOPIR ANGKOT,"Jangan lupa di KLIK * SUBSCRIBE, * Share, * Like dan * Unlike bagi yang tidak menyukai videonya.",1
535,2017-03-08T12:15:36.000Z,XbxTvIrEM-Q,Grab Taxi Ride Independence Palace To Binh Thanh District,I had to walk a bit away from the Independence Palace since it was way too busy to take my Grab Bike Taxi from there. Read all about our time in Saigon on our ...,1
536,2017-02-13T09:26:53.000Z,vinDzVWs1MA,"Taxi drivers told to blame ministers for Uber, Grab",Small and Medium Scale Entrepreneurs Association of Malaysia (Ikhlas) president Mohd Ridzuan Abdullah wants taxi drivers to hold ministers accountable for ...,1
537,2016-11-15T09:41:55.000Z,oSWifTsPYIA,UBER & GRAB CAR- UNDANG-UNDANG BAHARU PERLU - LIOW TIONG LAI [15 NOV 2016],Satu undang-undang baharu berkaitan perkhidmatan E-HAILING bagi Uber dan Grab Car perlu diperkenalkan bagi mengawal selia perkhidmatan tersebut.,1
538,2016-11-14T08:33:41.000Z,G5mMg77pOcc,Tes Safety Riding Grab Bike,"Tes Pendaftaran Grab Bike seorang Rider wajib mengikuti tes safety riding ini, untuk pendaftaran di Taman Wiladatika Bogor. Syarat pendaftaran : Ktp,Sim ...",1
539,2016-10-25T18:59:30.000Z,an_T85eiMqM,COVER CINTA TERAKHIR GIGI (DRIVER GRAB BIKE SUARA EMAS),SEORANG DRIVER GRAB BIKE BERSUARA EMAS COVER LAGU GIGI BAND BERJUDUL CINTA TERAKHIR.,1
540,2016-09-26T10:18:22.000Z,6JgTOqOwf6A,"Over 100 taxi drivers seek Najib's help to ban Uber, Grab",Over 100 taxi drivers gathered in front of the Prime Minister's Office (PMO) today to demand for Prime Minister Najib Abdul Razak to outlaw ride-sharing services ...,1
541,2016-09-23T10:02:41.000Z,7Ic56ISRZMs,video grab bike terbaru,Video Grab bike terbaru 2016 (bukan punya saya ),1
542,2016-08-13T14:55:37.000Z,sXsnLDlajD8,"Liow: Taxis, Uber, Grab car drivers soon operate under same environment",Transport Minister Datuk Seri Liow Tiong Lai says Uber and Grab car drivers will soon need to have a driver's card registered under the Road Transport Act in ...,1
543,2014-07-08T11:15:54.000Z,gkFVK0F6zDo,Grab Taxi Application: Safe Ride with Grabtaxi,"Our client GrabTaxi was featured on Matichon TV on the topic of ""Safe Ride with GrabTaxi"". The application is available on iOS, Android, BlackBerry, and ...",1
544,2014-04-09T04:44:56.000Z,S2QO_3IswTw,Grab Taxi talk at Blogapalooza,http://Blogapalooza.WhenInManila.com.,1
545,2011-09-25T10:17:52.000Z,CZkUAA8eTbo,Grab mod,Fallout 3/New Vegas mod that allows you to pick heavy objects up with ease and allows you to run with them.,1
546,2009-12-21T22:11:17.000Z,UpFmOGOxkR4,Grab Mod,Grab mod in GTA IV.,1
547,2018-07-16T03:33:58.000Z,vcRu0DZqWCU,"Taxi drivers protest near Parliament, furious over Grab","A group of taxi drivers from various parts of the country have gathered at Padang Merbok, 3km from the Parliament house, since 9am today. Today is the first ...",1
548,2018-07-01T17:37:02.000Z,HtK8grXYk48,CARA TOPUP OVO DARI DRIVER GRAB,Cara Top Up GrabPay (OVO) dari Driver Grab (Mitra Pengemudi) Cara TF dari Dompet Tunai Ke ATM (khusus Driver/Mitra) Music: All About That Bass (cover) ...,1
549,2018-07-07T08:15:43.000Z,pS8w4TG2Cqg,"Driver rants on Grab :""Si lang Grab!!!""","Please share, comment and like our videos. Visit our Facebook at: https://www.facebook.com/singaporeincidents/",1
550,2018-07-06T14:41:23.000Z,ReRM0dxmmAk,"SINGAPORE SAYS GRAB-UBER MERGER HURTS COMPETITION, PROPOSES FINES","Singapore says Grab-Uber merger hurts competition, proposes fines Singapore's antitrust regulator says the Uber-Grab merger harms competition and is ...",1
551,2018-07-06T00:21:31.000Z,GOuQe80GY6Y,"Singapore says Grab-Uber merger hurts competition, proposes fines","Singapore says Grab-Uber merger hurts competition, proposes fines. Singapore's Competition and Consumer Commission is questioning the Grab-Uber merger ...",1
552,2018-07-10T09:12:20.000Z,VGE6Un5gYwc,5 Free Rides | Grab Thailand Promo Code 2018,"Grab Taxi is a popular ride sharing company operating in Asia since 2012. The company is called the ""Uber of Asia"". Grab Taxi operates in over 168 cities in 8 ...",1
553,2018-06-13T08:34:13.000Z,9W1RNVcLQkI,Toyota to invest $1B in SEA ride-sharing operator Grab,"Toyota to invest $1B in SEA ride-sharing operator Grab Toyota Motor has agreed to invest US$1 billion in Southeast Asian ride-sharing operator Grab Holdings, ...",1
554,2018-06-09T12:49:55.000Z,T1cPFfutWdM,Grab Taxi Online Taxi Service WordPress Theme        Alpha Sampson,More features and experiences are in : https://themefre.com/item/grab-taxi-online-taxi-service/20263738 ...,1
555,2018-03-03T17:47:45.000Z,CY_XWmHA3sY,GRAB INDONESIA (SURABAYA),Salam hangat kepada penumpang dari pengemudi grab bike.,1
556,2018-02-12T03:21:40.000Z,g36HV8LVaig,How Much Can Grab Driver Earn in a Week (Penang),I work as full time grab driver in Penang Malaysia So many people keep asking me how much can earn by just driving with grab. I will tell you in my next video ...,1
557,2017-11-12T06:17:19.000Z,G-6GEEz_BcE,APK MOD GRAB ANTI PERFORMA 5.27.2 GRATIS,Video By Suka Upload : https://www.youtube.com/channel/UCIzXpum6XdSJhZ5CdTkCARg APK by Jamber's 01 ...,1
558,2017-10-30T15:11:12.000Z,8443ND-GmXc,The World Tonight: Grab offers bounty for information on driver's killer,Authorities are pursuing several persons of interest in the murder of a Grab driver. Police suspect there's a carnapping syndicate that targets TNVS drivers.,1
559,2017-10-28T17:53:18.000Z,wXYbZwp-qX8,GRAB - Tutorial Online Training,"Grab adalah sebuah perusahaan asal Malaysia yang melayani aplikasi penyedia transportasi dan tersedia di enam negara di Asia Tenggara, yakni Malaysia, ...",1
560,2017-09-28T15:50:08.000Z,FTXnRFy8e9Y,"Business Nightly: Uber, Grab tighten delivery rules to help in drug war","MANILA (UPDATED) - Uber and Grab will no longer accept bookings if the intention is to deliver packages without the passenger, authorities said, following ...",1
561,2017-08-31T00:16:35.000Z,bG88DqCLQmo,"GOJEK vs GRAB vs UBER vs PANGKALAN, SIAPA JUARANYA",Mari Kita simak siapa pemenangnya.,1
562,2017-07-26T19:21:15.000Z,I106qB3R0I4,SoftBank and Didi Invest $2.5 Billion in Uber Rival Grab,Business Insider article: http://www.businessinsider.com/uber-competitor-grab-has-raised-25-billion-from-asian-tech-giants-2017-7 The Washington Post article: ...,1
563,2017-07-20T15:18:10.000Z,3IzdAdfHcMo,"No apprehension of Grab, Uber drivers until LTFRB ruling",Undocumented Grab and Uber drivers can stay on the road until the Land Transportation Franchising and Regulatory Board decides on the appeal filed by the ...,1
564,2017-05-10T13:21:12.000Z,6CS5Y-7myXY,Grab Driver Interview,Han Chiang College.,1
565,2017-04-11T09:16:51.000Z,mbDbtBfZZgU,Grab Moto Taxi Ride Saigon Notre Dame To Bin Thanh District,"Got some good video footage for the Saigon Notre Dame zipping across the city with my Grab Moto Taxi, which is the best way to get around this crazy town.",1
566,2017-03-20T09:22:49.000Z,MYTm3qcF8tM,"Grab Bike Experience in Ho Chi Minh City, Vietnam","It's cool that Grab offering Motobike hiring, yes! To skip all traffic jam messy... It was easy to find the biker as they are wearing in green Grab shirt.",1
567,2017-03-02T00:25:28.000Z,kVPEB8ucjAA,UBER - GRAB - Most IN DEMAND Application in the mobile world.,Be the first to know what are the most in demand application in the mobile world. GRAB Application For Android ...,1
568,2016-11-28T03:19:31.000Z,3_C4eu48qwY,"Uber, Grab vie for space in Southeast Asia",RIDE-SHARING APPS Subscribe to us on Youtube: https://www.youtube.com/user/CCTVcomInternational Follow us on: Facebook: ...,1
569,2016-07-04T08:26:52.000Z,8cZNvpYtnkA,"In Southeast Asia, It's Grab Over Uber","A startup called Grab, which isn't well-known outside Southeast Asia, is beating Uber in the race for the region's passengers. Photo: Warangkana ...",1
570,2016-06-27T08:56:05.000Z,GJccppsPKA4,Grab bikers philippines 1st jamboree,Grab.,1
571,2016-06-14T14:55:07.000Z,TKo3tem7FkM,Grab Car and Crazy Rider,Grab Car and Crazy Rider.,1
572,2016-06-25T20:49:57.000Z,sR8Ks_QRoo0,Test driver Grab Car,Thank you for job.,1
573,2016-06-13T04:19:25.000Z,4nkdf0TCueE,"Grab Indonesia, Branding & Digital Agency","Banyak sekali konsumen Grab bike / car/ taxi yang salah alamat dan masuk ke website Grab.co.id , semoga video di atas bisa menjelaskan banyak hal :)",1
574,2016-06-22T09:45:42.000Z,C224VgJF62k,Bypass Disable Function And Grab Config,Only For Education Purpose.,1
575,2016-06-20T11:21:58.000Z,e59y_gOlhX8,Lost Grab driver,Lost Grab driver For the Fathers who speaks from the heart. Music by: http://chriszabriskie.com/preludes/ Don't forget to subscribe for more videos: ...,1
576,2016-06-23T10:03:16.000Z,uqSAHenyn_Y,GRAB TAXI | Misadventures of Alex S01E04: Totoo ba?,Client: Grab Brand: Grab Taxi Agency: Brand New Media Director: Angelo Angustia Producer: Sasa Abella.,1
577,2016-06-23T10:02:03.000Z,XCnV8wL_QTs,GRAB TAXI | Misadventures of Alex S01E05: Thank You Sow Much,Client: Grab Brand: Grab Taxi Agency: Brand New Media Director: Angelo Angustia Producer: Sasa Abella.,1
578,2016-06-04T06:26:57.000Z,NtqyIrmyYZo,"Safety Driving Training Grab ""Gold"" Indonesia",Parkir dengan benar.,1
579,2016-06-04T03:45:20.000Z,XdGNh3zWKRw,Safety Driving for Driver Grab Gold 3 Juni 2016,Salah satu materi yang diajarkan didalam pelatihan Safety Driving Training adalah mengganti ban mobil dengan cepat dan aman.,1
580,2016-06-06T07:52:22.000Z,-mN6iE2AuN4,Safety Riding Grab Bike organized byTrainers Management Indonesia,Setiap pengendara di periksa sama pelatih kelengkapan dan masa berlaku SIM dan STNK.,1
581,2016-05-19T23:07:06.000Z,Qd5Me-nf97o,"Uber, Grab Suspend Motorbike Services in Thailand","Thailand on May 17 ordered Uber and Grab to suspend their motorbike services, claiming both companies broke local rules and are clashing with registered ...",1
582,2016-05-14T21:01:20.000Z,Bk3kjZriKRU,Grab Bike Jakarta Timelapse,"Took a Grab Bike Ride from Depok to Kota Kasablanka Mall in Jakarta on May 14, 2016. This turned out to be an okay ride, although with the hell of a traffic in ...",1
583,2016-05-04T10:36:31.000Z,ybI2sna3Fgo,"NEWS: Consolidation of Uber, Grab with taxis a threat to industry",Cab operator Big Blue Taxi claims that SPAD's proposal to consolidate Uber and Grab with taxis could cause the industry to collapse. This is because taxi ...,1
584,2016-04-01T20:22:46.000Z,A7ghYrMtoas,Grab Express Indonesia,Why we use Grab bike? watch this video!,1
585,2016-03-17T13:20:11.000Z,eihNTXh1yD4,"GOJEK, UBER, GRAB vs TAKSI - #JawabanKalian 28",Pemerintah kembali menror ridesharing UBER dengan ancaman memblokir aksinya. Para supir Taksi juga berdemo menuntut pemblokiran usaha UBER dan ...,1
586,2016-03-22T06:01:48.000Z,CR_FKAmUAy0,Anti-Uber & Grab protests cause traffic chaos in Jakarta,Taxi and public transport drivers have crippled Jakarta streets today amid the largest protest to date in opposition of the presence of app-based transportation ...,1
587,2016-03-03T03:14:54.000Z,M7M3bszdzPQ,Grab Bike driver caught in LTFRB entrapment operation,"A Grab Bike driver was caught in an entrapment operation conducted by the Land Transportation Franchising and Regulatory Board. Mon Jocson, tell us why.",1
588,2016-03-02T14:28:08.000Z,_40QLmFoNWw,"TV Patrol: Grab Bike rider, hinuli ni LTFRB chair Ginez","Seryoso ang LTFRB sa panghuhuli sa mga bumibiyahe pa ring Grab Bike. Ayon sa ahensya, maituturing silang colorum. Isang Grab Bike rider ang hinuli mismo ...",1
589,2016-02-19T18:53:01.000Z,oMmUz0vmAuQ,Bandila: Grab PH rolls out GrabJeep,"Sa mga pasaherong inis na inis na sa traffic at siksikang MRT, may libreng sakay na inaalok ngayon ang app-based transport service na Grab. Biyaheng jeep ...",1
590,2016-02-02T15:09:57.000Z,MEmlL5xIoFY,"No Need to Experience a Bad Taxi in the Philippines, Now You Can Grab a Car",Travis Kraft life vlog episode 103 - Many people have asked me to try Uber or a similar service for getting a ride in the Philippines. I was in an area trying to get a ...,1
591,2016-01-05T11:03:29.000Z,kvZIN83IkEU,Grab Taxi Commercial,Visit www.grabtaxi.com.,1
592,2016-01-05T03:09:25.000Z,cBScZM1u0oI,GRAB Travel PH Is A Scam!,Avoid G.R.A.B. Travel and Tours PH - Owner's Gina Rafael & Shiela De Luna Grab Travel PH does not follow the terms and conditions agreed in the contract.,1
593,2015-12-26T02:39:33.000Z,wW0U7V2bagY,Boy bands ng Grab Express :),"Impromptu cheer competition among grab express ph bikers, syempre ang tino nila. Haha.",1
594,2015-12-04T20:44:18.000Z,UO3X7Ni2b9s,"Bandila: Judge: TRO only covers new Uber, Grab applications",Nag-init ang social media sa galit ng maraming netizens matapos mag-isyu ng 20-day temporary restraining order ang Quezon City RTC laban sa operasyon ng ...,1
595,2015-12-08T18:24:29.000Z,SMiJnTZiD10,Grab bike vs gojek,9 12 2015.,1
596,2015-10-28T08:09:06.000Z,D1wD4K2NKCY,GRAB CAR LAMBORGHINI,"Setelah layanan taksi online kali ini mobil mewah lamborghini dapat dipesan sebagai tranportasi umum melalui aplikasi Grab car, sebuah layanan khusus PT.",1
597,2015-10-27T04:51:16.000Z,7gRZUjHWKcI,Grab taxi ,Grab taxi ok bangeeed...!!!,1
598,2015-10-10T02:31:36.000Z,85XLzAVMG6w,LTFRB wants moratorium on Uber and Grab car franchise application,The Land Transportation Franchising and Regulatory Board wants a moratorium on giving franchise to Transport Network Vehicle due to its growing number.,1
599,2015-09-25T00:31:45.000Z,q0cJvCefTLY,Transport groups file petition to stop Uber and Grab Car operation,Some of the transport groups have filed a petition to the Land Transportation Franchising and Regulatory Board seeking to restrain Uber and Grab Car ...,1
600,2015-09-07T08:22:00.000Z,_LbXkGO7jnA,Natasha Bautista Head of Grab Car Philippines will join the TGFI Global Summit  2015,Natasha Bautista of Grab Car Philippines will join the TGFI Global Summit para iexplain sa mga KaTGFI natin na OFWs ang opportunity sa pagkakaroon ng ...,1
601,2015-08-28T06:09:57.000Z,PQ-HGUpQQH0,"Uber, Grab Cars now allowed airport pickups","AIRING DATE: August 27, 2015 For more videos: http://www.untvweb.com/video/",1
602,2015-08-13T08:29:08.000Z,xPEkm8aUMdk,Uber and Grab car operator registration going on,"MANILA, Philippines, August 13 (Eagle News) -- According to the Land Transportation and Franchising Board, the registration of Uber and Grab car operators is ...",1
603,2015-08-06T12:55:26.000Z,x4gtdcQiM1g,Grab Taxi in Baguio Launching at Baguio Craft Brewery,Scenes at The Grab Taxi launch in Baguio City storified at www.earthlingorgeous.com.,1
604,2015-07-26T15:54:45.000Z,C3zARDhJivQ,How to Grab a taxi and get home Uber fast- By Revv Motoring,Singapore's taxi industry gets a boost with the 3rd party taxi app Bill getting approved in Parliament. Revv Motoring manages to hook up with a guest to find out ...,1
605,2015-07-11T10:16:13.000Z,Y9cJcpK2Jqc,Grab Taxi Driver#1,Project survey 10 June 2015.,1
606,2015-05-26T11:49:52.000Z,58l4QEROjkA,Grab taxi logo animation (fireworks),Grab taxi logo animation (confetti) Adobe After effects.,1
607,2015-01-19T10:32:12.000Z,Sf3UwZWFR3M,Grab Taxi,Online and Mobile booking for all your taxi needs.,1
